signal_group_id,timestamp_ms,movement_state
1,32700,STOP_AND_REMAIN
1,32800,STOP_AND_REMAIN
1,32900,STOP_AND_REMAIN
1,33000,STOP_AND_REMAIN
1,33100,STOP_AND_REMAIN
1,33200,STOP_AND_REMAIN
1,33300,STOP_AND_REMAIN
1,33400,STOP_AND_REMAIN
1,33500,STOP_AND_REMAIN
1,33600,STOP_AND_REMAIN
1,33700,STOP_AND_REMAIN
1,33800,STOP_AND_REMAIN
1,33900,STOP_AND_REMAIN
1,34000,STOP_AND_REMAIN
1,34100,STOP_AND_REMAIN
1,34200,STOP_AND_REMAIN
1,34300,STOP_AND_REMAIN
1,34400,STOP_AND_REMAIN
1,34500,STOP_AND_REMAIN
1,34600,STOP_AND_REMAIN
1,34700,STOP_AND_REMAIN
1,34800,STOP_AND_REMAIN
1,34900,STOP_AND_REMAIN
1,35000,STOP_AND_REMAIN
1,35100,STOP_AND_REMAIN
1,35200,STOP_AND_REMAIN
1,35300,STOP_AND_REMAIN
1,35400,STOP_AND_REMAIN
1,35500,STOP_AND_REMAIN
1,35600,STOP_AND_REMAIN
1,35700,STOP_AND_REMAIN
1,35800,STOP_AND_REMAIN
1,35900,STOP_AND_REMAIN
1,36000,STOP_AND_REMAIN
1,36100,STOP_AND_REMAIN
1,36200,STOP_AND_REMAIN
1,36300,STOP_AND_REMAIN
1,36400,STOP_AND_REMAIN
1,36500,STOP_AND_REMAIN
1,36600,STOP_AND_REMAIN
1,36700,STOP_AND_REMAIN
1,36800,STOP_AND_REMAIN
1,36900,STOP_AND_REMAIN
1,37000,STOP_AND_REMAIN
1,37100,STOP_AND_REMAIN
1,37200,STOP_AND_REMAIN
1,37300,STOP_AND_REMAIN
1,37400,STOP_AND_REMAIN
1,37500,STOP_AND_REMAIN
1,37600,STOP_AND_REMAIN
1,37700,STOP_AND_REMAIN
1,37800,STOP_AND_REMAIN
1,37900,STOP_AND_REMAIN
1,38000,STOP_AND_REMAIN
1,38100,STOP_AND_REMAIN
1,38200,STOP_AND_REMAIN
1,38300,STOP_AND_REMAIN
1,38400,STOP_AND_REMAIN
1,38500,STOP_AND_REMAIN
1,38600,STOP_AND_REMAIN
1,38700,STOP_AND_REMAIN
1,38800,STOP_AND_REMAIN
1,38900,STOP_AND_REMAIN
1,39000,STOP_AND_REMAIN
1,39100,STOP_AND_REMAIN
1,39200,STOP_AND_REMAIN
1,39300,STOP_AND_REMAIN
1,39400,STOP_AND_REMAIN
1,39500,STOP_AND_REMAIN
1,39600,STOP_AND_REMAIN
1,39700,STOP_AND_REMAIN
1,39800,STOP_AND_REMAIN
1,39900,STOP_AND_REMAIN
1,40000,STOP_AND_REMAIN
1,40100,STOP_AND_REMAIN
1,40200,STOP_AND_REMAIN
1,40300,STOP_AND_REMAIN
1,40400,STOP_AND_REMAIN
1,40500,STOP_AND_REMAIN
1,40600,STOP_AND_REMAIN
1,40700,STOP_AND_REMAIN
1,40800,STOP_AND_REMAIN
1,40900,STOP_AND_REMAIN
1,41000,STOP_AND_REMAIN
1,41100,STOP_AND_REMAIN
1,41200,STOP_AND_REMAIN
1,41300,STOP_AND_REMAIN
1,41400,STOP_AND_REMAIN
1,41500,STOP_AND_REMAIN
1,41600,STOP_AND_REMAIN
1,41700,STOP_AND_REMAIN
1,41800,STOP_AND_REMAIN
1,41900,STOP_AND_REMAIN
1,42000,STOP_AND_REMAIN
1,42100,STOP_AND_REMAIN
1,42200,STOP_AND_REMAIN
1,42300,STOP_AND_REMAIN
1,42400,STOP_AND_REMAIN
1,42500,STOP_AND_REMAIN
1,42600,STOP_AND_REMAIN
1,42700,STOP_AND_REMAIN
1,42800,STOP_AND_REMAIN
1,42900,STOP_AND_REMAIN
1,43000,STOP_AND_REMAIN
1,43100,STOP_AND_REMAIN
1,43200,STOP_AND_REMAIN
1,43300,STOP_AND_REMAIN
1,43400,STOP_AND_REMAIN
1,43500,STOP_AND_REMAIN
1,43600,STOP_AND_REMAIN
1,43700,STOP_AND_REMAIN
1,43800,STOP_AND_REMAIN
1,43900,STOP_AND_REMAIN
1,44000,STOP_AND_REMAIN
1,44100,STOP_AND_REMAIN
1,44200,STOP_AND_REMAIN
1,44300,STOP_AND_REMAIN
1,44400,STOP_AND_REMAIN
1,44500,STOP_AND_REMAIN
1,44600,STOP_AND_REMAIN
1,44700,STOP_AND_REMAIN
1,44800,STOP_AND_REMAIN
1,44900,STOP_AND_REMAIN
1,45000,STOP_AND_REMAIN
1,45100,STOP_AND_REMAIN
1,45200,STOP_AND_REMAIN
1,45300,STOP_AND_REMAIN
1,45400,STOP_AND_REMAIN
1,45500,STOP_AND_REMAIN
1,45600,STOP_AND_REMAIN
1,45700,STOP_AND_REMAIN
1,45800,PRE_MOVEMENT
1,45900,PRE_MOVEMENT
1,46000,PRE_MOVEMENT
1,46100,PRE_MOVEMENT
1,46200,PRE_MOVEMENT
1,46300,PRE_MOVEMENT
1,46400,PRE_MOVEMENT
1,46500,PRE_MOVEMENT
1,46600,PRE_MOVEMENT
1,46700,PRE_MOVEMENT
1,46800,PERMISSIVE_MOVEMENT_ALLOWED
1,46900,PERMISSIVE_MOVEMENT_ALLOWED
1,47000,PERMISSIVE_MOVEMENT_ALLOWED
1,47100,PERMISSIVE_MOVEMENT_ALLOWED
1,47200,PERMISSIVE_MOVEMENT_ALLOWED
1,47300,PERMISSIVE_MOVEMENT_ALLOWED
1,47400,PERMISSIVE_MOVEMENT_ALLOWED
1,47500,PERMISSIVE_MOVEMENT_ALLOWED
1,47600,PERMISSIVE_MOVEMENT_ALLOWED
1,47700,PERMISSIVE_MOVEMENT_ALLOWED
1,47800,PERMISSIVE_MOVEMENT_ALLOWED
1,47900,PERMISSIVE_MOVEMENT_ALLOWED
1,48000,PERMISSIVE_MOVEMENT_ALLOWED
1,48100,PERMISSIVE_MOVEMENT_ALLOWED
1,48200,PERMISSIVE_MOVEMENT_ALLOWED
1,48300,PERMISSIVE_MOVEMENT_ALLOWED
1,48400,PERMISSIVE_MOVEMENT_ALLOWED
1,48500,PERMISSIVE_MOVEMENT_ALLOWED
1,48600,PERMISSIVE_MOVEMENT_ALLOWED
1,48700,PERMISSIVE_MOVEMENT_ALLOWED
1,48800,PERMISSIVE_MOVEMENT_ALLOWED
1,48900,PERMISSIVE_MOVEMENT_ALLOWED
1,49000,PERMISSIVE_MOVEMENT_ALLOWED
1,49100,PERMISSIVE_MOVEMENT_ALLOWED
1,49200,PERMISSIVE_MOVEMENT_ALLOWED
1,49300,PERMISSIVE_MOVEMENT_ALLOWED
1,49400,PERMISSIVE_MOVEMENT_ALLOWED
1,49500,PERMISSIVE_MOVEMENT_ALLOWED
1,49600,PERMISSIVE_MOVEMENT_ALLOWED
1,49700,PERMISSIVE_MOVEMENT_ALLOWED
1,49800,PERMISSIVE_MOVEMENT_ALLOWED
1,49900,PERMISSIVE_MOVEMENT_ALLOWED
1,50000,PERMISSIVE_MOVEMENT_ALLOWED
1,50100,PERMISSIVE_MOVEMENT_ALLOWED
1,50200,PERMISSIVE_MOVEMENT_ALLOWED
1,50300,PERMISSIVE_MOVEMENT_ALLOWED
1,50400,PERMISSIVE_MOVEMENT_ALLOWED
