track_id,frame_id,timestamp_ms,agent_type,vx,vy,psi_rad,length,width,time,x,y
2578,22626,19500,Car,-0.5827395293308869,1.201235317199547,2.0232906725192867,4.6,2.1,2022-03-16 11:24:51.898,17.11727817231709,-29.481573955648265
2578,22627,19600,Car,-0.6391777269668006,1.3164695052599733,2.0232906725192867,4.6,2.1,2022-03-16 11:24:51.998,17.11727817231709,-29.481573955648265
2578,22629,19700,Car,-0.697390991426409,1.4354632518002222,2.0232906725192867,4.6,2.1,2022-03-16 11:24:52.098,17.11727817231709,-29.481573955648265
2578,22630,19800,Car,-0.757114055006377,1.5577439276227871,2.0232906725192867,4.6,2.1,2022-03-16 11:24:52.198,17.11727817231709,-29.481573955648265
2578,22632,19900,Car,-0.8180692415018599,1.6828020276702202,2.0232906725192867,4.6,2.1,2022-03-16 11:24:52.298,17.035471248166903,-29.313293752881243
2578,22633,20000,Car,-0.8799635186008459,1.810072782669074,2.0233011681142123,4.6,2.1,2022-03-16 11:24:52.398,16.94747489630682,-29.132286474614336
2578,22635,20100,Car,-0.9424916298949512,1.938934003256812,2.023252137888532,4.6,2.1,2022-03-16 11:24:52.498,16.853225733317323,-28.93839307428865
2578,22636,20200,Car,-1.0053311056125829,2.068698479197409,2.02315930170161,4.6,2.1,2022-03-16 11:24:52.598,16.752692622756065,-28.731523226368918
2578,22638,20300,Car,-1.0681501197264247,2.198633030243578,2.023039481615989,4.6,2.1,2022-03-16 11:24:52.698,16.645877610783423,-28.51165992334456
2578,22639,20400,Car,-1.130607296094795,2.32796657359966,2.0229087151684872,4.6,2.1,2022-03-16 11:24:52.798,16.532816881173943,-28.27886326598459
2578,22641,20500,Car,-1.1923671990289022,2.4559234230654416,2.0227821891231805,4.6,2.1,2022-03-16 11:24:52.898,16.413580161271053,-28.03327092367805
2578,22642,20600,Car,-1.2531027184601484,2.5817297861552646,2.022674259380736,4.6,2.1,2022-03-16 11:24:52.998,16.288269889425038,-27.77509794506252
2578,22644,20700,Car,-1.3125113934779982,2.704647215382607,2.02259879975456,4.6,2.1,2022-03-16 11:24:53.098,16.15701875007724,-27.50463322352426
2578,22645,20800,Car,-1.3703132852803537,2.823965258573544,2.022569915226487,4.6,2.1,2022-03-16 11:24:53.198,16.019987421549203,-27.222236697666904
2578,22647,20900,Car,-1.4262635333692932,2.9390183743459275,2.0226033402271706,4.6,2.1,2022-03-16 11:24:53.298,15.877361068212274,-26.92833486023231
2578,22648,21000,Car,-1.4801431944432166,3.049167478417302,2.0227163814041638,4.6,2.1,2022-03-16 11:24:53.398,15.729346748767952,-26.62341811239058
2578,22650,21100,Car,-1.531768086794048,3.1538317723155966,2.0229263143406992,4.6,2.1,2022-03-16 11:24:53.498,15.576169940088548,-26.30803493515902
2578,22651,21200,Car,-1.580980255607561,3.252478657444229,2.023249888776995,4.6,2.1,2022-03-16 11:24:53.598,15.418071914527792,-25.9827870694146
2578,22653,21300,Car,-1.627664145098091,3.3446528607641564,2.02370431093766,4.6,2.1,2022-03-16 11:24:53.698,15.255305500017982,-25.648321783338183
2578,22654,21400,Car,-1.6717414612096888,3.429955172459777,2.0243088188033553,4.6,2.1,2022-03-16 11:24:53.798,15.088131353897014,-25.305326266092205
2578,22656,21500,Car,-1.7131849625723392,3.5080637018772616,2.0250856509222777,4.6,2.1,2022-03-16 11:24:53.898,14.91681285763978,-24.95451989590448
2578,22657,21600,Car,-1.7520061802551732,3.5787030134752835,2.026060789799312,4.6,2.1,2022-03-16 11:24:53.998,14.741612239614264,-24.59664959455695
2578,22659,21700,Car,-1.7882633775342622,3.641661097644756,2.027264019694111,4.6,2.1,2022-03-16 11:24:54.098,14.562785901860837,-24.232483484792475
2578,22660,21800,Car,-1.822045948246256,3.696772899834819,2.028727490129505,4.6,2.1,2022-03-16 11:24:54.198,14.380581307036213,-23.862806194808996
2578,22662,21900,Car,-1.853479035259154,3.7439483630817,2.0304841230046824,4.6,2.1,2022-03-16 11:24:54.298,14.195233403510295,-23.488411358500823
2578,22663,22000,Car,-1.8827062505236671,3.783130704105523,2.032568791025253,4.6,2.1,2022-03-16 11:24:54.398,14.006962778457927,-23.11009828809027
2578,22665,22100,Car,-1.909898385156979,3.8142976464094858,2.035020454843758,4.6,2.1,2022-03-16 11:24:54.498,13.815972939942233,-22.72866852344932
2578,22666,22200,Car,-1.9352417699227336,3.837433408580145,2.0378830229472826,4.6,2.1,2022-03-16 11:24:54.598,13.622448762949958,-22.344925182591307
2578,22668,22300,Car,-1.9589474514817151,3.8525613436233295,2.041204292777642,4.6,2.1,2022-03-16 11:24:54.698,13.426554017801786,-21.95966904822897
2578,22669,22400,Car,-1.9812319214405807,3.859731554496191,2.045033738667215,4.6,2.1,2022-03-16 11:24:54.798,13.228430825657728,-21.573695892779355
2578,22671,22500,Car,-2.0023150050450047,3.8590373440261065,2.0494208847229074,4.6,2.1,2022-03-16 11:24:54.898,13.028199325153228,-21.187792158376745
2578,22672,22600,Car,-2.0224012113651386,3.8505954266781823,2.054414043257403,4.6,2.1,2022-03-16 11:24:54.998,12.825959204016714,-20.802732615708926
2578,22674,22700,Car,-2.041688383548586,3.834573113589811,2.060059574686057,4.6,2.1,2022-03-16 11:24:55.098,12.621790365661855,-20.419275304349945
2578,22675,22800,Car,-2.060358917800295,3.811169956599015,2.066402224851637,4.6,2.1,2022-03-16 11:24:55.198,12.415754473881826,-20.038158308690043
2578,22677,22900,Car,-2.0785852115537096,3.7806309265345575,2.0734848218800472,4.6,2.1,2022-03-16 11:24:55.298,12.207895952726457,-19.660095216036588
2578,22678,23000,Car,-2.0965164206509552,3.7432131615609503,2.081349125681452,4.6,2.1,2022-03-16 11:24:55.398,11.99824431066136,-19.285773899880493
2578,22680,23100,Car,-2.114288692918292,3.699196011444777,2.090036666973594,4.6,2.1,2022-03-16 11:24:55.498,11.78681544136953,-18.91585429873601
2578,22681,23200,Car,-2.1320182244613046,3.648854112380029,2.099590237466321,4.6,2.1,2022-03-16 11:24:55.598,11.5736136189234,-18.55096888749801
2578,22683,23300,Car,-2.1498100336803265,3.592463555351096,2.1100548907383767,4.6,2.1,2022-03-16 11:24:55.698,11.358632615555369,-18.191722531962903
2578,22684,23400,Car,-2.1677458945628727,3.530275164872912,2.121478681176535,4.6,2.1,2022-03-16 11:24:55.798,11.14185802609908,-17.83869501547561
2578,22686,23500,Car,-2.185891939227584,3.4625291673709317,2.133912594683482,4.6,2.1,2022-03-16 11:24:55.898,10.92326883217632,-17.49244209873852
2578,22687,23600,Car,-2.204287958640876,3.3894390219240127,2.1474105644544843,4.6,2.1,2022-03-16 11:24:55.998,10.702840036312232,-17.153498196546117
2578,22689,23700,Car,-2.2229558628134782,3.3112096610519965,2.1620290825240733,4.6,2.1,2022-03-16 11:24:56.098,10.480544450030886,-16.822377230440917
2578,22690,23800,Car,-2.2418869323800723,3.2280225252083383,2.1778267553089843,4.6,2.1,2022-03-16 11:24:56.198,10.256355756792878,-16.499574977920084
2578,22692,23900,Car,-2.261049645351765,3.140046819842936,2.1948646681417374,4.6,2.1,2022-03-16 11:24:56.298,10.030250792257702,-16.18557029593579
2578,22693,24000,Car,-2.2803784607908093,3.047429955283879,2.2132057340218294,4.6,2.1,2022-03-16 11:24:56.398,9.80221294617862,-15.880827300407402
2578,22695,24100,Car,-2.299786709661155,2.950320439024097,2.2329141920422884,4.6,2.1,2022-03-16 11:24:56.498,9.572234275212503,-15.585795256504992
2578,22696,24200,Car,-2.3191598828613467,2.848862405462497,2.2540549918962816,4.6,2.1,2022-03-16 11:24:56.598,9.34031828692637,-15.300909015958744
2578,22698,24300,Car,-2.3383693771816105,2.743214306143997,2.2766933615564837,4.6,2.1,2022-03-16 11:24:56.698,9.10648134920821,-15.026587585344345
2578,22699,24400,Car,-2.3572613668390483,2.6335421856190058,2.3008929516261913,4.6,2.1,2022-03-16 11:24:56.798,8.870755212524305,-14.763233366782442
2578,22701,24500,Car,-2.375663543234179,2.52004191179937,2.326712215161261,4.6,2.1,2022-03-16 11:24:56.898,8.633188858200887,-14.511229175602503
2578,22702,24600,Car,-2.3933712500813438,2.402923706394056,2.354202860451232,4.6,2.1,2022-03-16 11:24:56.998,8.393851733192752,-14.2709368049631
2578,22704,24700,Car,-2.410159678932136,2.282423946416737,2.3834085384163917,4.6,2.1,2022-03-16 11:24:57.098,8.152835765299539,-14.042694410321426
2578,22705,24800,Car,-2.425777186926616,2.158791406337671,2.4143645380606755,4.6,2.1,2022-03-16 11:24:57.198,7.910258046606877,-13.82681526968766
2578,22707,24900,Car,-2.439960959405703,2.0322987483881496,2.4470967967985287,4.6,2.1,2022-03-16 11:24:57.298,7.666261950666307,-13.623585394848844
