track_id,frame_id,timestamp_ms,agent_type,vx,vy,psi_rad,length,width,time,x,y
6399,49588,0,Car,-0.0579483740224961,-0.1314574055891171,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:51.598,1.6417624416963532,-11.63152031981422
6399,49590,100,Car,-0.0579483740224961,-0.1314574055891171,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:51.698,1.6417624416963532,-11.63152031981422
6399,49591,200,Car,-0.1713196812362527,-0.393915589418654,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:51.798,1.6417624416963532,-11.63152031981422
6399,49593,300,Car,-0.2786228946433942,-0.6552618090510977,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:51.898,1.6417624416963532,-11.63152031981422
6399,49594,400,Car,-0.3768894557372481,-0.9149053762611636,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:51.998,1.6417624416963532,-11.63152031981422
6399,49596,500,Car,-0.4635472080966437,-1.1722724661901651,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:52.098,1.6417624416963532,-11.63152031981422
6399,49597,600,Car,-0.5364523070054966,-1.4268152141193546,-1.9304248683079008,4.6,2.1,2022-03-16 11:54:52.198,1.5881172109958035,-11.774201841226157
6399,49599,700,Car,-0.5938878521194143,-1.6780351339634332,-1.9109578331445283,4.6,2.1,2022-03-16 11:54:52.298,1.528728425783862,-11.9420053546225
6399,49600,800,Car,-0.6345168181997708,-1.9254721676287008,-1.8891274683709138,4.6,2.1,2022-03-16 11:54:52.398,1.465276743963885,-12.13455257138537
6399,49602,900,Car,-0.6573695037635097,-2.168714366134097,-1.865108315307456,4.6,2.1,2022-03-16 11:54:52.498,1.399539793587534,-12.35142400799878
6399,49603,1000,Car,-0.6617920601430823,-2.4073665074460315,-1.8390722723591901,4.6,2.1,2022-03-16 11:54:52.598,1.3333605875732255,-12.592160658743383
6399,49605,1100,Car,-0.6474300876173457,-2.6410499418862976,-1.8111967766328705,4.6,2.1,2022-03-16 11:54:52.698,1.268617578811491,-12.856265652932011
6399,49606,1200,Car,-0.6141877080485347,-2.869379943968049,-1.781663260586491,4.6,2.1,2022-03-16 11:54:52.798,1.2071988080066376,-13.143203647328818
6399,49608,1300,Car,-0.5622210803954323,-3.091998997471884,-1.750662175291895,4.6,2.1,2022-03-16 11:54:52.898,1.1509766999670945,-13.452403547076006
6399,49609,1400,Car,-0.4919122085180829,-3.3085907455849823,-1.7183923913951844,4.6,2.1,2022-03-16 11:54:52.998,1.101785479115286,-13.783262621634504
