track_id,frame_id,timestamp_ms,agent_type,vx,vy,psi_rad,length,width,time,x,y
6466,50257,0,Car,8.386060592613232e-06,-0.0002280693080436,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.198,22.08158693995412,-24.03648260481402
6466,50259,100,Car,8.386060592613232e-06,-0.0002280693080436,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.298,22.08158693995412,-24.03648260481402
6466,50260,200,Car,2.566100949508155e-05,-0.0006785732668035,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.398,22.08158693995412,-24.03648260481402
6466,50262,300,Car,4.414171062450095e-05,-0.0011155262771822,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.498,22.08158693995412,-24.03648260481402
6466,50263,400,Car,6.423212454364973e-05,-0.0015312171245795,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.598,22.08158693995412,-24.03648260481402
6466,50265,500,Car,8.553152422763289e-05,-0.0019142811025218,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.698,22.08158693995412,-24.03648260481402
6466,50266,600,Car,0.0001074939370226,-0.002252249776049,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.798,22.08158693995412,-24.03648260481402
6466,50268,700,Car,0.0001302136275427,-0.0025351064274659,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.898,22.08158693995412,-24.03648260481402
6466,50269,800,Car,0.0001544809889963,-0.0027567101715675,2.2139512381340687,4.6,2.1,2022-03-16 11:55:36.998,22.08158693995412,-24.03648260481402
6466,50271,900,Car,0.0001809644486172,-0.0029127358752134,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.098,22.08158693995412,-24.03648260481402
6466,50272,1000,Car,0.0002097413392476,-0.0029982145531803,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.198,22.08158693995412,-24.03648260481402
6466,50274,1100,Car,0.0002408167451761,-0.0030075733460321,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.298,22.08158693995412,-24.03648260481402
6466,50275,1200,Car,0.0002755213543181,-0.0029390969283582,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.398,22.08158693995412,-24.03648260481402
6466,50277,1300,Car,0.0003172675483398,-0.0027991982906172,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.498,22.08158693995412,-24.03648260481402
6466,50278,1400,Car,0.000370984002167,-0.002601230982151,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.598,22.08158693995412,-24.03648260481402
6466,50280,1500,Car,0.0004421363244588,-0.0023610011363928,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.698,22.08158693995412,-24.03648260481402
6466,50281,1600,Car,0.0005355121608019,-0.0020910004709762,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.798,22.08158693995412,-24.03648260481402
6466,50283,1700,Car,0.0006548193720234,-0.0017992201559025,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.898,22.08158693995412,-24.03648260481402
6466,50284,1800,Car,0.0008024302201903,-0.0014901391842059,2.2139512381340687,4.6,2.1,2022-03-16 11:55:37.998,22.08158693995412,-24.03648260481402
6466,50286,1900,Car,0.0009796100435011,-0.0011666067707949,2.2139512381340687,4.6,2.1,2022-03-16 11:55:38.098,22.08158693995412,-24.03648260481402
6466,50287,2000,Car,0.0011872997205841,-0.0008325710247092,2.2139512381340687,4.6,2.1,2022-03-16 11:55:38.198,22.08158693995412,-24.03648260481402
6466,50289,2100,Car,0.0014273316453738,-0.0004964977870258,2.2139512381340687,4.6,2.1,2022-03-16 11:55:38.298,22.08158693995412,-24.03648260481402
